place_id,name,types,formatted_address,rating,user_ratings_total,geometry,website,formatted_phone_number,price_level,delivery,dine_in,reservable,serves_breakfast,serves_lunch,serves_dinner,serves_beer,serves_wine,opening_hours
ChIJrzsL-b7bfkcR0PiKPd_u-Y0,Bar Trattoria Summer,"['food', 'restaurant', 'point_of_interest', 'establishment']","Via Annibale da Bassano, 74b, 35134 Padova PD, Italy",4.5,36.0,"{'location': {'lat': 45.4253508, 'lng': 11.8724157}, 'viewport': {'northeast': {'lat': 45.4266496802915, 'lng': 11.8737528802915}, 'southwest': {'lat': 45.4239517197085, 'lng': 11.8710549197085}}}",,339 718 3490,1.0,,True,True,True,True,True,True,True,"{'open_now': True, 'periods': [{'close': {'day': 0, 'time': '2300'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 1, 'time': '2230'}, 'open': {'day': 1, 'time': '0700'}}, {'close': {'day': 2, 'time': '2230'}, 'open': {'day': 2, 'time': '0700'}}, {'close': {'day': 3, 'time': '2230'}, 'open': {'day': 3, 'time': '0700'}}, {'close': {'day': 4, 'time': '2230'}, 'open': {'day': 4, 'time': '0700'}}, {'close': {'day': 5, 'time': '2230'}, 'open': {'day': 5, 'time': '0700'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '0700'}}], 'weekday_text': ['Monday: 7:00\u202fAM\u2009–\u200910:30\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u200910:30\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u200910:30\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u200910:30\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u200910:30\u202fPM', 'Saturday: 7:00\u202fAM\u2009–\u200911:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u200911:00\u202fPM']}"
ChIJr5tB2cLbfkcR3IIzpGihSfY,Pizzeria casa della pizza,"['meal_takeaway', 'restaurant', 'point_of_interest', 'establishment', 'food']","Via Michelangelo Buonarroti, 14, 35134 Padova PD, Italy",4.7,69.0,"{'location': {'lat': 45.4212256, 'lng': 11.8780369}, 'viewport': {'northeast': {'lat': 45.4225814802915, 'lng': 11.8793054302915}, 'southwest': {'lat': 45.4198835197085, 'lng': 11.8766074697085}}}",https://www.justeat.it/restaurants-pizzeria-la-fenice-padova-35135,049 221 0670,,True,,True,,,True,,,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '2300'}, 'open': {'day': 0, 'time': '1800'}}, {'close': {'day': 2, 'time': '2230'}, 'open': {'day': 2, 'time': '1800'}}, {'close': {'day': 3, 'time': '2230'}, 'open': {'day': 3, 'time': '1800'}}, {'close': {'day': 4, 'time': '2230'}, 'open': {'day': 4, 'time': '1800'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1800'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1800'}}], 'weekday_text': ['Monday: Closed', 'Tuesday: 6:00\u2009–\u200910:30\u202fPM', 'Wednesday: 6:00\u2009–\u200910:30\u202fPM', 'Thursday: 6:00\u2009–\u200910:30\u202fPM', 'Friday: 6:00\u2009–\u200911:00\u202fPM', 'Saturday: 6:00\u2009–\u200911:00\u202fPM', 'Sunday: 6:00\u2009–\u200911:00\u202fPM']}"
ChIJR_vA22jafkcRS8fFZbPH0zQ,Ristorante Il Crocodillo,"['food', 'restaurant', 'establishment', 'point_of_interest']","Via Michelangelo Buonarroti, 2, 35135 Padova PD, Italy",,,"{'location': {'lat': 45.420458, 'lng': 11.8781479}, 'viewport': {'northeast': {'lat': 45.4218002802915, 'lng': 11.8793067802915}, 'southwest': {'lat': 45.4191023197085, 'lng': 11.8766088197085}}}",,,,,True,True,,,,True,True,
ChIJW6B9MHDafkcR89UBU-oMdMs,Murano,"['restaurant', 'establishment', 'point_of_interest', 'food']","Via Giovanni Fattori, 1, 35134 Padova PD, Italy",4.1,233.0,"{'location': {'lat': 45.4275393, 'lng': 11.880975}, 'viewport': {'northeast': {'lat': 45.4287982802915, 'lng': 11.8822954302915}, 'southwest': {'lat': 45.4261003197085, 'lng': 11.8795974697085}}}",,049 609625,1.0,True,True,True,,,,True,,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1800'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1800'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1800'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1800'}}, {'close': {'day': 5, 'time': '2230'}, 'open': {'day': 5, 'time': '1800'}}, {'close': {'day': 6, 'time': '2230'}, 'open': {'day': 6, 'time': '1800'}}], 'weekday_text': ['Monday: 6:00\u2009–\u200910:00\u202fPM', 'Tuesday: Closed', 'Wednesday: 6:00\u2009–\u200910:00\u202fPM', 'Thursday: 6:00\u2009–\u200910:00\u202fPM', 'Friday: 6:00\u2009–\u200910:30\u202fPM', 'Saturday: 6:00\u2009–\u200910:30\u202fPM', 'Sunday: 6:00\u2009–\u200910:00\u202fPM']}"
ChIJGT3onmjafkcRVB-53dEILI4,Osteria Di Fuori Porta,"['food', 'point_of_interest', 'restaurant', 'establishment']","Via T. Aspetti, 7/A, 35132 Padova PD, Italy",4.5,688.0,"{'location': {'lat': 45.4207141, 'lng': 11.8801114}, 'viewport': {'northeast': {'lat': 45.4219894302915, 'lng': 11.8815359302915}, 'southwest': {'lat': 45.4192914697085, 'lng': 11.8788379697085}}}",http://www.osteriadifuoriporta.it/,049 616899,2.0,False,True,True,,True,True,True,True,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1500'}, 'open': {'day': 1, 'time': '1230'}}, {'close': {'day': 1, 'time': '2330'}, 'open': {'day': 1, 'time': '1830'}}, {'close': {'day': 2, 'time': '1500'}, 'open': {'day': 2, 'time': '1230'}}, {'close': {'day': 2, 'time': '2330'}, 'open': {'day': 2, 'time': '1830'}}, {'close': {'day': 3, 'time': '1500'}, 'open': {'day': 3, 'time': '1230'}}, {'close': {'day': 3, 'time': '2330'}, 'open': {'day': 3, 'time': '1830'}}, {'close': {'day': 4, 'time': '1500'}, 'open': {'day': 4, 'time': '1230'}}, {'close': {'day': 4, 'time': '2330'}, 'open': {'day': 4, 'time': '1830'}}, {'close': {'day': 5, 'time': '1500'}, 'open': {'day': 5, 'time': '1230'}}, {'close': {'day': 5, 'time': '2330'}, 'open': {'day': 5, 'time': '1830'}}, {'close': {'day': 6, 'time': '1500'}, 'open': {'day': 6, 'time': '1230'}}, {'close': {'day': 6, 'time': '2330'}, 'open': {'day': 6, 'time': '1830'}}], 'weekday_text': ['Monday: 12:30\u2009–\u20093:00\u202fPM, 6:30\u2009–\u200911:30\u202fPM', 'Tuesday: 12:30\u2009–\u20093:00\u202fPM, 6:30\u2009–\u200911:30\u202fPM', 'Wednesday: 12:30\u2009–\u20093:00\u202fPM, 6:30\u2009–\u200911:30\u202fPM', 'Thursday: 12:30\u2009–\u20093:00\u202fPM, 6:30\u2009–\u200911:30\u202fPM', 'Friday: 12:30\u2009–\u20093:00\u202fPM, 6:30\u2009–\u200911:30\u202fPM', 'Saturday: 12:30\u2009–\u20093:00\u202fPM, 6:30\u2009–\u200911:30\u202fPM', 'Sunday: Closed']}"
ChIJE9GbE2TafkcRwHn7PNC66bQ,Paelleria Il Campanile,"['point_of_interest', 'restaurant', 'food', 'establishment']","Via Niccolò Pizzolo, 3, 35132 Padova PD, Italy",4.0,1073.0,"{'location': {'lat': 45.42234120000001, 'lng': 11.8862446}, 'viewport': {'northeast': {'lat': 45.42378238029151, 'lng': 11.8877383802915}, 'southwest': {'lat': 45.42108441970851, 'lng': 11.8850404197085}}}",http://www.paelleriailcampanile.it/,049 604318,1.0,True,True,True,False,True,True,True,True,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '1430'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '0000'}, 'open': {'day': 0, 'time': '1800'}}, {'close': {'day': 2, 'time': '1430'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '0000'}, 'open': {'day': 2, 'time': '1800'}}, {'close': {'day': 3, 'time': '1430'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '0000'}, 'open': {'day': 3, 'time': '1830'}}, {'close': {'day': 4, 'time': '1430'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '0000'}, 'open': {'day': 4, 'time': '1800'}}, {'close': {'day': 5, 'time': '1430'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '0000'}, 'open': {'day': 5, 'time': '1800'}}, {'close': {'day': 6, 'time': '1430'}, 'open': {'day': 6, 'time': '1100'}}, {'close': {'day': 0, 'time': '0000'}, 'open': {'day': 6, 'time': '1800'}}], 'weekday_text': ['Monday: Closed', 'Tuesday: 11:00\u202fAM\u2009–\u20092:30\u202fPM, 6:00\u202fPM\u2009–\u200912:00\u202fAM', 'Wednesday: 11:00\u202fAM\u2009–\u20092:30\u202fPM, 6:30\u202fPM\u2009–\u200912:00\u202fAM', 'Thursday: 11:00\u202fAM\u2009–\u20092:30\u202fPM, 6:00\u202fPM\u2009–\u200912:00\u202fAM', 'Friday: 11:00\u202fAM\u2009–\u20092:30\u202fPM, 6:00\u202fPM\u2009–\u200912:00\u202fAM', 'Saturday: 11:00\u202fAM\u2009–\u20092:30\u202fPM, 6:00\u202fPM\u2009–\u200912:00\u202fAM', 'Sunday: 11:00\u202fAM\u2009–\u20092:30\u202fPM, 6:00\u202fPM\u2009–\u200912:00\u202fAM']}"
ChIJndkoTl3afkcRDto-rckMt7o,McDonald's,"['restaurant', 'establishment', 'food', 'point_of_interest']","Piazzale della Stazione, 5, 35131 Padova PD, Italy",3.2,3196.0,"{'location': {'lat': 45.4170398, 'lng': 11.8793269}, 'viewport': {'northeast': {'lat': 45.4184473302915, 'lng': 11.8806794802915}, 'southwest': {'lat': 45.4157493697085, 'lng': 11.8779815197085}}}",http://www.mcdonalds.it/,049 654930,1.0,True,True,,True,True,True,False,False,"{'open_now': True, 'periods': [{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '0800'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '0700'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '0700'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '0700'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '0700'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '0700'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '0700'}}], 'weekday_text': ['Monday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u200910:00\u202fPM']}"
ChIJFePluWbafkcRgJBaSxOHxnw,Pescheria Nai Padova,"['food', 'point_of_interest', 'restaurant', 'store', 'establishment']","Via Giusto de' Menabuoi, 44, 35132 Padova PD, Italy",4.7,432.0,"{'location': {'lat': 45.42040069999999, 'lng': 11.885736}, 'viewport': {'northeast': {'lat': 45.4217750302915, 'lng': 11.8870503802915}, 'southwest': {'lat': 45.4190770697085, 'lng': 11.8843524197085}}}",https://www.naisrl.it/,049 606419,,,,,,,,,,"{'open_now': False, 'periods': [{'close': {'day': 2, 'time': '1300'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1300'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1300'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '1600'}}, {'close': {'day': 5, 'time': '1300'}, 'open': {'day': 5, 'time': '0800'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '1600'}}, {'close': {'day': 6, 'time': '1300'}, 'open': {'day': 6, 'time': '0800'}}], 'weekday_text': ['Monday: Closed', 'Tuesday: 8:00\u202fAM\u2009–\u20091:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20091:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20091:00\u202fPM, 4:00\u2009–\u20098:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20091:00\u202fPM, 4:00\u2009–\u20098:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20091:00\u202fPM', 'Sunday: Closed']}"
ChIJfcvz3mXafkcRultWS5H-4yY,Trattoria Arcella,"['food', 'point_of_interest', 'restaurant', 'establishment']","Via T. Aspetti, 100, 35132 Padova PD, Italy",3.7,81.0,"{'location': {'lat': 45.4218249, 'lng': 11.8827777}, 'viewport': {'northeast': {'lat': 45.42320393029149, 'lng': 11.8841498302915}, 'southwest': {'lat': 45.42050596970849, 'lng': 11.8814518697085}}}",https://m.facebook.com/Ristorante-italo-cineese-106535484386292/?ref=bookmarks,339 215 8265,1.0,True,True,True,,True,True,True,True,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '1500'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1800'}}, {'close': {'day': 1, 'time': '1500'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1800'}}, {'close': {'day': 3, 'time': '1500'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1800'}}, {'close': {'day': 4, 'time': '1500'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1800'}}, {'close': {'day': 5, 'time': '1500'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1800'}}, {'close': {'day': 6, 'time': '1500'}, 'open': {'day': 6, 'time': '1200'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1800'}}], 'weekday_text': ['Monday: 12:00\u2009–\u20093:00\u202fPM, 6:00\u2009–\u200910:00\u202fPM', 'Tuesday: Closed', 'Wednesday: 12:00\u2009–\u20093:00\u202fPM, 6:00\u2009–\u200910:00\u202fPM', 'Thursday: 12:00\u2009–\u20093:00\u202fPM, 6:00\u2009–\u200910:00\u202fPM', 'Friday: 12:00\u2009–\u20093:00\u202fPM, 6:00\u2009–\u200910:00\u202fPM', 'Saturday: 12:00\u2009–\u20093:00\u202fPM, 6:00\u2009–\u200910:00\u202fPM', 'Sunday: 12:00\u2009–\u20093:00\u202fPM, 6:00\u2009–\u200910:00\u202fPM']}"
ChIJ4UdI92fafkcRxlznC1Wl8Ns,Rustichelli & Mangione,"['food', 'establishment', 'restaurant', 'point_of_interest', 'bar']","Piazzale della Stazione, 14, 35131 Padova PD, Italy",4.2,563.0,"{'location': {'lat': 45.417586, 'lng': 11.8800402}, 'viewport': {'northeast': {'lat': 45.41879138029149, 'lng': 11.8811116302915}, 'southwest': {'lat': 45.4160934197085, 'lng': 11.87841366970849}}}",https://www.lagardere-tr.it/it/rustichelli-mangione,049 836 4520,,False,True,,True,True,True,True,True,"{'open_now': True, 'periods': [{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '0700'}}, {'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '0600'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '0600'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '0600'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '0600'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '0600'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '0630'}}], 'weekday_text': ['Monday: 6:00\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 6:00\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 6:00\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 6:00\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 6:00\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: 6:30\u202fAM\u2009–\u20098:00\u202fPM', 'Sunday: 7:00\u202fAM\u2009–\u20098:00\u202fPM']}"
ChIJOepjVV3afkcRAQ5K3kfTe5s,Natoo | Healthy All The Way,"['point_of_interest', 'bar', 'restaurant', 'food', 'establishment']","Piazzale della Stazione, 35131 Padova PD, Italy",4.1,206.0,"{'location': {'lat': 45.4173901, 'lng': 11.880084}, 'viewport': {'northeast': {'lat': 45.4186973302915, 'lng': 11.8810806302915}, 'southwest': {'lat': 45.4159993697085, 'lng': 11.8783826697085}}}",,049 699 4098,2.0,False,True,False,True,True,True,,,"{'open_now': True, 'periods': [{'close': {'day': 0, 'time': '1900'}, 'open': {'day': 0, 'time': '0800'}}, {'close': {'day': 1, 'time': '1830'}, 'open': {'day': 1, 'time': '0630'}}, {'close': {'day': 2, 'time': '1830'}, 'open': {'day': 2, 'time': '0630'}}, {'close': {'day': 3, 'time': '1830'}, 'open': {'day': 3, 'time': '0630'}}, {'close': {'day': 4, 'time': '1830'}, 'open': {'day': 4, 'time': '0630'}}, {'close': {'day': 5, 'time': '1830'}, 'open': {'day': 5, 'time': '0630'}}, {'close': {'day': 6, 'time': '1800'}, 'open': {'day': 6, 'time': '0700'}}], 'weekday_text': ['Monday: 6:30\u202fAM\u2009–\u20096:30\u202fPM', 'Tuesday: 6:30\u202fAM\u2009–\u20096:30\u202fPM', 'Wednesday: 6:30\u202fAM\u2009–\u20096:30\u202fPM', 'Thursday: 6:30\u202fAM\u2009–\u20096:30\u202fPM', 'Friday: 6:30\u202fAM\u2009–\u20096:30\u202fPM', 'Saturday: 7:00\u202fAM\u2009–\u20096:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20097:00\u202fPM']}"
ChIJ5UDSRV3afkcRxHq-q8VuMjY,Bottega del caffé Dersut,"['restaurant', 'establishment', 'food', 'store', 'cafe', 'point_of_interest']","Corso del Popolo, 16, 35131 Padova PD, Italy",3.5,194.0,"{'location': {'lat': 45.41659689999999, 'lng': 11.8796821}, 'viewport': {'northeast': {'lat': 45.4180055302915, 'lng': 11.8810438802915}, 'southwest': {'lat': 45.4153075697085, 'lng': 11.8783459197085}}}",http://bottegadelcaffedersut.it/botteghe-dersut,351 068 9883,2.0,False,True,,True,True,,True,True,"{'open_now': True, 'periods': [{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '0600'}}, {'close': {'day': 1, 'time': '1930'}, 'open': {'day': 1, 'time': '0600'}}, {'close': {'day': 2, 'time': '1930'}, 'open': {'day': 2, 'time': '0600'}}, {'close': {'day': 3, 'time': '1930'}, 'open': {'day': 3, 'time': '0600'}}, {'close': {'day': 4, 'time': '1930'}, 'open': {'day': 4, 'time': '0600'}}, {'close': {'day': 5, 'time': '1930'}, 'open': {'day': 5, 'time': '0600'}}, {'close': {'day': 6, 'time': '1930'}, 'open': {'day': 6, 'time': '0600'}}], 'weekday_text': ['Monday: 6:00\u202fAM\u2009–\u20097:30\u202fPM', 'Tuesday: 6:00\u202fAM\u2009–\u20097:30\u202fPM', 'Wednesday: 6:00\u202fAM\u2009–\u20097:30\u202fPM', 'Thursday: 6:00\u202fAM\u2009–\u20097:30\u202fPM', 'Friday: 6:00\u202fAM\u2009–\u20097:30\u202fPM', 'Saturday: 6:00\u202fAM\u2009–\u20097:30\u202fPM', 'Sunday: 6:00\u202fAM\u2009–\u20098:00\u202fPM']}"
ChIJhSMMx2XafkcR47OvRXJlcOU,Rangoli Indian Restaurant,"['establishment', 'point_of_interest', 'food', 'restaurant']","Via T. Aspetti, 116, 35132 Padova PD, Italy",4.5,788.0,"{'location': {'lat': 45.4227011, 'lng': 11.8836675}, 'viewport': {'northeast': {'lat': 45.4240370302915, 'lng': 11.8849828802915}, 'southwest': {'lat': 45.4213390697085, 'lng': 11.8822849197085}}}",http://www.rangolipadova.it/,049 605964,2.0,,True,True,False,True,True,True,True,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '1400'}, 'open': {'day': 0, 'time': '1230'}}, {'close': {'day': 0, 'time': '2230'}, 'open': {'day': 0, 'time': '1900'}}, {'close': {'day': 1, 'time': '2230'}, 'open': {'day': 1, 'time': '1900'}}, {'close': {'day': 2, 'time': '1400'}, 'open': {'day': 2, 'time': '1230'}}, {'close': {'day': 2, 'time': '2230'}, 'open': {'day': 2, 'time': '1900'}}, {'close': {'day': 3, 'time': '1400'}, 'open': {'day': 3, 'time': '1230'}}, {'close': {'day': 3, 'time': '2230'}, 'open': {'day': 3, 'time': '1900'}}, {'close': {'day': 4, 'time': '1400'}, 'open': {'day': 4, 'time': '1230'}}, {'close': {'day': 4, 'time': '2230'}, 'open': {'day': 4, 'time': '1900'}}, {'close': {'day': 5, 'time': '1400'}, 'open': {'day': 5, 'time': '1230'}}, {'close': {'day': 5, 'time': '2230'}, 'open': {'day': 5, 'time': '1900'}}, {'close': {'day': 6, 'time': '1400'}, 'open': {'day': 6, 'time': '1230'}}, {'close': {'day': 6, 'time': '2230'}, 'open': {'day': 6, 'time': '1900'}}], 'weekday_text': ['Monday: 7:00\u2009–\u200910:30\u202fPM', 'Tuesday: 12:30\u2009–\u20092:00\u202fPM, 7:00\u2009–\u200910:30\u202fPM', 'Wednesday: 12:30\u2009–\u20092:00\u202fPM, 7:00\u2009–\u200910:30\u202fPM', 'Thursday: 12:30\u2009–\u20092:00\u202fPM, 7:00\u2009–\u200910:30\u202fPM', 'Friday: 12:30\u2009–\u20092:00\u202fPM, 7:00\u2009–\u200910:30\u202fPM', 'Saturday: 12:30\u2009–\u20092:00\u202fPM, 7:00\u2009–\u200910:30\u202fPM', 'Sunday: 12:30\u2009–\u20092:00\u202fPM, 7:00\u2009–\u200910:30\u202fPM']}"
ChIJMTVUWADbfkcRs41SJt2U_BY,Rasa multi cuisine restaurant,"['establishment', 'food', 'restaurant', 'point_of_interest']","Via T. Aspetti, 62, 35132 Padova PD, Italy",,,"{'location': {'lat': 45.4211154, 'lng': 11.8817812}, 'viewport': {'northeast': {'lat': 45.42250003029149, 'lng': 11.8830943302915}, 'southwest': {'lat': 45.4198020697085, 'lng': 11.8803963697085}}}",,,,,,,,,,,,
ChIJb8M-C2bafkcRC_K9Vab-FGk,"Gustò, Gastronomia","['food', 'restaurant', 'point_of_interest', 'establishment']","Via T. Aspetti, 84, 35132 Padova PD, Italy",5.0,4.0,"{'location': {'lat': 45.4214886, 'lng': 11.8822964}, 'viewport': {'northeast': {'lat': 45.4228365302915, 'lng': 11.8836125802915}, 'southwest': {'lat': 45.42013856970851, 'lng': 11.8809146197085}}}",,049 616332,,False,True,True,,True,,,,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '1300'}, 'open': {'day': 0, 'time': '0900'}}, {'close': {'day': 2, 'time': '1300'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '1300'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '1300'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '1300'}, 'open': {'day': 5, 'time': '0900'}}, {'close': {'day': 6, 'time': '1300'}, 'open': {'day': 6, 'time': '0900'}}], 'weekday_text': ['Monday: Closed', 'Tuesday: 9:00\u202fAM\u2009–\u20091:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20091:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20091:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20091:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20091:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u20091:00\u202fPM']}"
ChIJZWkPuGXafkcRrCREtQZbekk,Tutto Gelato Padova,"['point_of_interest', 'cafe', 'restaurant', 'store', 'establishment', 'food']","Via T. Aspetti, 90, 35132 Padova PD, Italy",4.4,85.0,"{'location': {'lat': 45.4216225, 'lng': 11.8825024}, 'viewport': {'northeast': {'lat': 45.4229798802915, 'lng': 11.8838376302915}, 'southwest': {'lat': 45.4202819197085, 'lng': 11.8811396697085}}}",,348 300 8500,,False,True,True,True,,,True,True,"{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '1900'}, 'open': {'day': 1, 'time': '0630'}}, {'close': {'day': 2, 'time': '1900'}, 'open': {'day': 2, 'time': '0630'}}, {'close': {'day': 3, 'time': '1900'}, 'open': {'day': 3, 'time': '0630'}}, {'close': {'day': 4, 'time': '1900'}, 'open': {'day': 4, 'time': '0630'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '0630'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '0630'}}], 'weekday_text': ['Monday: 6:30\u202fAM\u2009–\u20097:00\u202fPM', 'Tuesday: 6:30\u202fAM\u2009–\u20097:00\u202fPM', 'Wednesday: 6:30\u202fAM\u2009–\u20097:00\u202fPM', 'Thursday: 6:30\u202fAM\u2009–\u20097:00\u202fPM', 'Friday: 6:30\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: 6:30\u202fAM\u2009–\u20098:00\u202fPM', 'Sunday: Closed']}"
